"level_id","n_clusters","cluster_size","icc","mu","model_type","n_reps","var_delta","bias_delta","mse_delta","ci_coverage","conv_rate","tau","mean_outcome"
915,76,100,0.01,-2.14485362695147,"log",100,0.00436513937409468,-0.00348839285307623,0.00433365686505113,0.91,0.77,0.100503781525921,0.117678008963974
916,100,100,0.01,-2.14485362695147,"log",100,0.00296279194220301,-0.00306312753637945,0.0029425467730851,0.92,0.85,0.100503781525921,0.117678008963974
917,10,500,0.01,-2.14485362695147,"log",100,0.00850608123399055,-0.00134458062522549,0.00842282831870837,0.91,0.75,0.100503781525921,0.117678008963974
918,26,500,0.01,-2.14485362695147,"log",100,0.003894839022167,0.00265785702538864,0.00386295483591274,0.88,0.98,0.100503781525921,0.117678008963974
919,76,500,0.01,-2.14485362695147,"log",100,0.00115884857415514,-0.00189329881711745,0.00115084466882449,0.95,1,0.100503781525921,0.117678008963974
920,100,500,0.01,-2.14485362695147,"log",100,0.001052924869287,0.000446051387127436,0.00104259458243409,0.93,1,0.100503781525921,0.117678008963974
921,10,10,0.05,-2.14485362695147,"log",100,0.241465540449142,-0.0569833974762958,0.24135895997529,0.916666666666667,0.180555555555556,0.229415733870562,0.120207262631669
922,26,10,0.05,-2.14485362695147,"log",100,0.11010828983551,0.00774772004528059,0.108841711099777,0.91566265060241,0.457831325301205,0.229415733870562,0.120207262631669
923,76,10,0.05,-2.14485362695147,"log",100,0.0260096216825702,-0.0251508996845208,0.0263361938883043,0.882352941176471,0.552941176470588,0.229415733870562,0.120207262631669
924,100,10,0.05,-2.14485362695147,"log",100,0.0261774567035699,-0.00329643882114432,0.0258839341810346,0.930232558139535,0.593023255813954,0.229415733870562,0.120207262631669
925,10,20,0.05,-2.14485362695147,"log",100,0.161696809586371,0.0353690727053335,0.161130962805166,0.966292134831461,0.393258426966292,0.229415733870562,0.120207262631669
926,26,20,0.05,-2.14485362695147,"log",100,0.0540883833915518,-0.0286858115039327,0.0543478385128623,0.90625,0.5,0.229415733870562,0.120207262631669
927,76,20,0.05,-2.14485362695147,"log",100,0.0193340207460029,0.00864993713392304,0.0192074461089862,0.895833333333333,0.854166666666667,0.229415733870562,0.120207262631669
928,100,20,0.05,-2.14485362695147,"log",100,0.0144246088039841,0.0117605140350565,0.014418672406313,0.95,0.91,0.229415733870562,0.120207262631669
929,10,50,0.05,-2.14485362695147,"log",100,0.0958456470702261,0.0251970856534326,0.0954924407413203,0.865979381443299,0.608247422680412,0.229415733870562,0.120207262631669
930,26,50,0.05,-2.14485362695147,"log",100,0.0278087221244706,0.0360086269374797,0.0288272561171485,0.88,0.78,0.229415733870562,0.120207262631669
931,76,50,0.05,-2.14485362695147,"log",100,0.01005641840093,0.0120250257808719,0.0101004554619514,0.9,0.96,0.229415733870562,0.120207262631669
932,100,50,0.05,-2.14485362695147,"log",100,0.00627280170432473,0.00305708537129109,0.00621941945824884,0.96,1,0.229415733870562,0.120207262631669
933,10,100,0.05,-2.14485362695147,"log",100,0.0453593214634546,-0.00652672369490874,0.0449483263710098,0.89,0.73,0.229415733870562,0.120207262631669
934,26,100,0.05,-2.14485362695147,"log",100,0.0130204982170365,-0.00277769706465178,0.0128980088358492,0.97,0.96,0.229415733870562,0.120207262631669
935,76,100,0.05,-2.14485362695147,"log",100,0.00703192821125496,0.00668518737580212,0.007006300659392,0.92,1,0.229415733870562,0.120207262631669
936,100,100,0.05,-2.14485362695147,"log",100,0.00455184601927854,-0.00789207124171395,0.00456861234757004,0.93,1,0.229415733870562,0.120207262631669
937,10,500,0.05,-2.14485362695147,"log",100,0.0255894952452283,0.0284082324201498,0.0261406279620133,0.89,0.99,0.229415733870562,0.120207262631669
938,26,500,0.05,-2.14485362695147,"log",100,0.0115883015114731,0.00506840238095735,0.0114981071990537,0.92,1,0.229415733870562,0.120207262631669
939,76,500,0.05,-2.14485362695147,"log",100,0.00294193645761334,-0.00151854130923598,0.00291482306074507,0.94,1,0.229415733870562,0.120207262631669
940,100,500,0.05,-2.14485362695147,"log",100,0.00225870176465802,-0.00148558233610285,0.00223832170188879,0.97,1,0.229415733870562,0.120207262631669
941,10,10,0.1,-2.14485362695147,"log",100,0.459625642956587,0.087675770277172,0.460746603036617,0.942857142857143,0.3,0.333333333333333,0.123773985833732
942,26,10,0.1,-2.14485362695147,"log",100,0.144871520361916,0.052291283113603,0.145699694436294,0.894736842105263,0.565789473684211,0.333333333333333,0.123773985833732
943,76,10,0.1,-2.14485362695147,"log",100,0.0479894742299163,-0.0288219942554285,0.0481969416577124,0.831168831168831,0.753246753246753,0.333333333333333,0.123773985833732
944,100,10,0.1,-2.14485362695147,"log",100,0.0160651749493934,-0.0147010576724748,0.0160726574103764,0.948051948051948,0.779220779220779,0.333333333333333,0.123773985833732
945,10,20,0.1,-2.14485362695147,"log",100,0.166623888847823,-0.00687232074627646,0.164710836594994,0.882352941176471,0.505882352941176,0.333333333333333,0.123773985833732
946,26,20,0.1,-2.14485362695147,"log",100,0.0757162023057466,0.00823675127885983,0.0749610441784009,0.902173913043478,0.815217391304348,0.333333333333333,0.123773985833732
947,76,20,0.1,-2.14485362695147,"log",100,0.0189031380112285,-0.00909449077968006,0.0187889400861532,0.958333333333333,0.979166666666667,0.333333333333333,0.123773985833732
948,100,20,0.1,-2.14485362695147,"log",100,0.0168939840693115,-0.00194522554261081,0.0167253803791792,0.918367346938776,0.979591836734694,0.333333333333333,0.123773985833732
949,10,50,0.1,-2.14485362695147,"log",100,0.103823234282277,0.0387863297524272,0.104268192899958,0.836734693877551,0.714285714285714,0.333333333333333,0.123773985833732
950,26,50,0.1,-2.14485362695147,"log",100,0.0426131314244632,-0.0167634657273921,0.0424593173359785,0.826530612244898,0.897959183673469,0.333333333333333,0.123773985833732
951,76,50,0.1,-2.14485362695147,"log",100,0.0101354027191153,0.022196921499822,0.0105267520159934,0.9,0.93,0.333333333333333,0.123773985833732
952,100,50,0.1,-2.14485362695147,"log",100,0.0115745435423547,4.93893755503827e-05,0.0114576314004292,0.838383838383838,0.909090909090909,0.333333333333333,0.123773985833732
953,10,100,0.1,-2.14485362695147,"log",100,0.0645403771899878,-0.024456716453268,0.0644865851677443,0.878787878787879,0.888888888888889,0.333333333333333,0.123773985833732
954,26,100,0.1,-2.14485362695147,"log",100,0.0246220632653303,0.0130708491717046,0.0245466897307464,0.93,1,0.333333333333333,0.123773985833732
955,76,100,0.1,-2.14485362695147,"log",100,0.00945229545180417,0.01160062005644,0.00949234688298,0.93,1,0.333333333333333,0.123773985833732
956,100,100,0.1,-2.14485362695147,"log",100,0.00816800263615254,-0.00709294001753137,0.00813663240788331,0.9,1,0.333333333333333,0.123773985833732
957,10,500,0.1,-2.14485362695147,"log",100,0.0460233955455574,-0.00565304429577244,0.0455951184999118,0.9,1,0.333333333333333,0.123773985833732
958,26,500,0.1,-2.14485362695147,"log",100,0.0161140151558717,0.013023716746962,0.0161224922022181,0.96,1,0.333333333333333,0.123773985833732
959,76,500,0.1,-2.14485362695147,"log",100,0.00665948691783616,0.00645122466191736,0.00663383767285008,0.939393939393939,1,0.333333333333333,0.123773985833732
960,100,500,0.1,-2.14485362695147,"log",100,0.00427481705809878,0.00647388801119694,0.00427398011349931,0.95,1,0.333333333333333,0.123773985833732
961,10,10,0.15,-2.14485362695147,"log",100,7.01917145475536,0.399142895206965,7.06150031463697,0.95,0.233333333333333,0.420084025208403,0.127885706383133
962,26,10,0.15,-2.14485362695147,"log",100,0.118850218311675,-0.0401206792637139,0.118631422319154,0.8,0.492307692307692,0.420084025208403,0.127885706383133
963,76,10,0.15,-2.14485362695147,"log",100,0.0487396404623027,0.0357345097538056,0.0493396561987823,0.736111111111111,0.763888888888889,0.420084025208403,0.127885706383133
964,100,10,0.15,-2.14485362695147,"log",100,0.0228715350311937,0.0308514552120763,0.0235142725221776,0.905405405405405,0.905405405405405,0.420084025208403,0.127885706383133
965,10,20,0.15,-2.14485362695147,"log",100,0.192021503016708,0.012628152325241,0.189719159106618,0.91025641025641,0.525641025641026,0.420084025208403,0.127885706383133
966,26,20,0.15,-2.14485362695147,"log",100,0.069046671097352,0.000131118835783414,0.0682343745118852,0.941176470588235,0.894117647058824,0.420084025208403,0.127885706383133
967,76,20,0.15,-2.14485362695147,"log",100,0.0204151984393053,0.0117245719403969,0.0203283211864985,0.956043956043956,0.989010989010989,0.420084025208403,0.127885706383133
968,100,20,0.15,-2.14485362695147,"log",100,0.0151854697244771,0.0152264839691632,0.0152485880971572,0.977777777777778,1,0.420084025208403,0.127885706383133
969,10,50,0.15,-2.14485362695147,"log",100,0.114498343928789,-0.0633045565223006,0.117313119722683,0.760416666666667,0.760416666666667,0.420084025208403,0.127885706383133
970,26,50,0.15,-2.14485362695147,"log",100,0.0398791535003764,-0.0260235160463845,0.0401365963246309,0.831578947368421,0.852631578947368,0.420084025208403,0.127885706383133
971,76,50,0.15,-2.14485362695147,"log",100,0.0175811652806122,0.00847414654713748,0.0174753889122276,0.737373737373737,0.828282828282828,0.420084025208403,0.127885706383133
972,100,50,0.15,-2.14485362695147,"log",100,0.0124852351812667,0.0053951690827554,0.0123882295440188,0.666666666666667,0.737373737373737,0.420084025208403,0.127885706383133
973,10,100,0.15,-2.14485362695147,"log",100,0.112970269207588,0.0204732075723028,0.112248307605507,0.858585858585859,0.97979797979798,0.420084025208403,0.127885706383133
974,26,100,0.15,-2.14485362695147,"log",100,0.0383841774312524,-0.00299592924199681,0.0380054340593234,0.888888888888889,1,0.420084025208403,0.127885706383133
975,76,100,0.15,-2.14485362695147,"log",100,0.0145253120697616,-0.0158351312255942,0.0146278459805937,0.897959183673469,1,0.420084025208403,0.127885706383133
976,100,100,0.15,-2.14485362695147,"log",100,0.0110858977701486,0.0163791733432178,0.0112398874836779,0.927835051546392,1,0.420084025208403,0.127885706383133
977,10,500,0.15,-2.14485362695147,"log",100,0.0496500861770546,0.0464953129787132,0.0513153994442725,0.95,1,0.420084025208403,0.127885706383133
978,26,500,0.15,-2.14485362695147,"log",100,0.0341847372356967,0.0179245081448971,0.0341641778555762,0.92,1,0.420084025208403,0.127885706383133
979,76,500,0.15,-2.14485362695147,"log",100,0.00876456697068265,0.0196173069457192,0.00906087472298337,0.929292929292929,1,0.420084025208403,0.127885706383133
980,100,500,0.15,-2.14485362695147,"log",100,0.00630124985581318,0.00475237949400356,0.00625953649875175,0.969387755102041,1,0.420084025208403,0.127885706383133
981,10,10,0.2,-2.14485362695147,"log",100,0.440964535501937,-0.150546008990649,0.455611099315824,0.890909090909091,0.381818181818182,0.5,0.132674883686095
982,26,10,0.2,-2.14485362695147,"log",100,0.114325879378453,-0.0171553539999132,0.112805489051244,0.873015873015873,0.746031746031746,0.5,0.132674883686095
983,76,10,0.2,-2.14485362695147,"log",100,0.043492958495097,0.0274667182094977,0.0434843447447338,0.736842105263158,0.719298245614035,0.5,0.132674883686095
984,100,10,0.2,-2.14485362695147,"log",100,0.0299851676293122,-0.00349358948372322,0.0295288545525849,0.765625,0.8125,0.5,0.132674883686095
985,10,20,0.2,-2.14485362695147,"log",100,0.212361099931147,-0.019165252788151,0.209558838189892,0.895522388059702,0.626865671641791,0.5,0.132674883686095
986,26,20,0.2,-2.14485362695147,"log",100,0.0765597658603017,-0.0193936308364114,0.0757396324357535,0.90625,0.9375,0.5,0.132674883686095
987,76,20,0.2,-2.14485362695147,"log",100,0.0257099039295377,-0.0116728715869165,0.0254566158616899,0.939393939393939,0.96969696969697,0.5,0.132674883686095
988,100,20,0.2,-2.14485362695147,"log",100,0.010955399928024,-0.0103825879913955,0.0108972071534227,0.984848484848485,1,0.5,0.132674883686095
989,10,50,0.2,-2.14485362695147,"log",100,0.149570611939504,0.0206109232431542,0.148420994602339,0.736842105263158,0.757894736842105,0.5,0.132674883686095
990,26,50,0.2,-2.14485362695147,"log",100,0.0563888700431957,-0.0232007333734477,0.0562863614581343,0.715909090909091,0.761363636363636,0.5,0.132674883686095
991,76,50,0.2,-2.14485362695147,"log",100,0.026591915229322,0.0120786861266205,0.0264012033659773,0.79746835443038,0.848101265822785,0.5,0.132674883686095
992,100,50,0.2,-2.14485362695147,"log",100,0.0157498660673316,-0.0091419322973173,0.0156413694560539,0.719512195121951,0.792682926829268,0.5,0.132674883686095
993,10,100,0.2,-2.14485362695147,"log",100,0.127956648507863,0.00375550289928665,0.126594874368945,0.881720430107527,0.956989247311828,0.5,0.132674883686095
994,26,100,0.2,-2.14485362695147,"log",100,0.0408180067818439,-0.0342795970380249,0.041544548029858,0.945054945054945,1,0.5,0.132674883686095
995,76,100,0.2,-2.14485362695147,"log",100,0.0152879924674811,-0.0183474201044657,0.0154488962406205,0.954022988505747,1,0.5,0.132674883686095
996,100,100,0.2,-2.14485362695147,"log",100,0.0131478795284706,0.00859835066580926,0.0130634029755528,0.927710843373494,1,0.5,0.132674883686095
997,10,500,0.2,-2.14485362695147,"log",100,0.10007578794485,-0.0538855422902752,0.10196857306787,0.888888888888889,1,0.5,0.132674883686095
998,26,500,0.2,-2.14485362695147,"log",100,0.0361239916756111,-0.0114377708792786,0.0358745617343441,0.947368421052632,1,0.5,0.132674883686095
999,76,500,0.2,-2.14485362695147,"log",100,0.0140617085282541,-0.0040561376449834,0.0139219195749797,0.944444444444444,1,0.5,0.132674883686095
1000,100,500,0.2,-2.14485362695147,"log",100,0.0142752854361412,-0.0150612128741993,0.0143469594233381,0.902173913043478,1,0.5,0.132674883686095
1001,10,10,0.01,-3.49573227355399,"blended",100,89.6513356336101,2.8721231874041,96.9665591577177,0.958333333333333,0.0833333333333333,0.100503781525921,0.0304800847241608
1002,26,10,0.01,-3.49573227355399,"blended",100,8.11049092433966,0.532217574799216,8.31264156202143,0.99,0.27,0.100503781525921,0.0304800847241608
1003,76,10,0.01,-3.49573227355399,"blended",100,0.140784569039828,0.071574079982785,0.144499572274812,0.97,0.42,0.100503781525921,0.0304800847241608
1004,100,10,0.01,-3.49573227355399,"blended",100,0.117033516327055,-0.0408804914030028,0.117534395741136,0.93,0.38,0.100503781525921,0.0304800847241608
1005,10,20,0.01,-3.49573227355399,"blended",100,24.6604909260464,1.30393190597284,26.1141244321999,0.99,0.25,0.100503781525921,0.0304800847241608
1006,26,20,0.01,-3.49573227355399,"blended",100,0.294224176122108,0.0534938101891294,0.294143522089437,0.96,0.34,0.100503781525921,0.0304800847241608
1007,76,20,0.01,-3.49573227355399,"blended",100,0.0702675196805647,-0.0066919302339053,0.0696096264140145,0.97,0.5,0.100503781525921,0.0304800847241608
1008,100,20,0.01,-3.49573227355399,"blended",100,0.0503325234282579,0.0228754310588104,0.0503524835401017,0.93,0.43,0.100503781525921,0.0304800847241608
1009,10,50,0.01,-3.49573227355399,"blended",100,0.343645812488185,0.204851572406053,0.382173521080535,0.96,0.23,0.100503781525921,0.0304800847241608
1010,26,50,0.01,-3.49573227355399,"blended",100,0.130514363604798,0.0876999591059877,0.136900502795942,0.87,0.48,0.100503781525921,0.0304800847241608
1011,76,50,0.01,-3.49573227355399,"blended",100,0.033691963451337,-0.0029938439534568,0.0333640069184413,0.91,0.45,0.100503781525921,0.0304800847241608
1012,100,50,0.01,-3.49573227355399,"blended",100,0.0172042240570368,0.00727492675394461,0.0170851063757417,0.99,0.38,0.100503781525921,0.0304800847241608
1013,10,100,0.01,-3.49573227355399,"blended",100,0.115155392854133,0.0534101632285619,0.116856484461694,0.97,0.29,0.100503781525921,0.0304800847241608
1014,26,100,0.01,-3.49573227355399,"blended",100,0.0430237091289057,-0.0323027386831425,0.0436369389640481,0.94,0.39,0.100503781525921,0.0304800847241608
1015,76,100,0.01,-3.49573227355399,"blended",100,0.0146254399148836,0.00510138261233067,0.0145052096202922,0.96,0.52,0.100503781525921,0.0304800847241608
1016,100,100,0.01,-3.49573227355399,"blended",100,0.0108732105117122,0.00273522954350642,0.0107719598872507,0.95,0.47,0.100503781525921,0.0304800847241608
1017,10,500,0.01,-3.49573227355399,"blended",100,0.0256512225050279,-0.0100084275646611,0.0254948789022947,0.93,0.38,0.100503781525921,0.0304800847241608
1018,26,500,0.01,-3.49573227355399,"blended",100,0.0112485536259815,-0.00499404468611991,0.0111610085720486,0.95,0.65,0.100503781525921,0.0304800847241608
1019,76,500,0.01,-3.49573227355399,"blended",100,0.00259053741492474,0.0113310224148517,0.00269302410974137,0.99,0.81,0.100503781525921,0.0304800847241608
1020,100,500,0.01,-3.49573227355399,"blended",100,0.00199478286138721,0.00159157053474569,0.00197736812954041,0.99,0.91,0.100503781525921,0.0304800847241608
1021,10,10,0.05,-3.49573227355399,"blended",100,117.19205157283,0.987720875003925,116.959478619616,0.969072164948454,0.185567010309278,0.229415733870562,0.0311351932423875
1022,26,10,0.05,-3.49573227355399,"blended",100,12.6001829324069,0.714651359354831,12.9849076685105,0.96,0.27,0.229415733870562,0.0311351932423875
1023,76,10,0.05,-3.49573227355399,"blended",100,0.157240787608134,0.0338163492257599,0.156811925207012,0.95,0.39,0.229415733870562,0.0311351932423875
1024,100,10,0.05,-3.49573227355399,"blended",100,0.0972105414132833,-0.0243787835249713,0.0968327610853078,0.97,0.48,0.229415733870562,0.0311351932423875
1025,10,20,0.05,-3.49573227355399,"blended",100,20.2714277175261,0.797889439536411,20.7053409980746,0.96,0.25,0.229415733870562,0.0311351932423875
1026,26,20,0.05,-3.49573227355399,"blended",100,0.212343456563891,-0.00666652423737262,0.21026446454366,0.92,0.36,0.229415733870562,0.0311351932423875
1027,76,20,0.05,-3.49573227355399,"blended",100,0.0581129520217686,-0.00629669831649726,0.0575714709112399,0.96,0.59,0.229415733870562,0.0311351932423875
1028,100,20,0.05,-3.49573227355399,"blended",100,0.0466185635040962,-0.00571728976435506,0.0461850652713048,0.95,0.5,0.229415733870562,0.0311351932423875
1029,10,50,0.05,-3.49573227355399,"blended",100,0.235714283573965,-0.0801561170246062,0.239782143834687,0.94,0.32,0.229415733870562,0.0311351932423875
1030,26,50,0.05,-3.49573227355399,"blended",100,0.111709476721978,0.0255355805907169,0.111244447830863,0.9,0.44,0.229415733870562,0.0311351932423875
1031,76,50,0.05,-3.49573227355399,"blended",100,0.0273691933320092,0.00111854090335044,0.0270967525324416,0.91,0.56,0.229415733870562,0.0311351932423875
1032,100,50,0.05,-3.49573227355399,"blended",100,0.0268312742045236,0.0344816615421311,0.0277519464451845,0.94,0.71,0.229415733870562,0.0311351932423875
1033,10,100,0.05,-3.49573227355399,"blended",100,0.134480523854195,0.0498576452830861,0.135621503408827,0.94,0.47,0.229415733870562,0.0311351932423875
1034,26,100,0.05,-3.49573227355399,"blended",100,0.0521198892161045,0.0206212566159107,0.0520239265483627,0.94,0.65,0.229415733870562,0.0311351932423875
1035,76,100,0.05,-3.49573227355399,"blended",100,0.0169575092073289,0.0193326781330279,0.0171616865590508,0.92,0.81,0.229415733870562,0.0311351932423875
1036,100,100,0.05,-3.49573227355399,"blended",100,0.0134884396206814,0.00652185970249314,0.0133960898784536,0.94,0.89,0.229415733870562,0.0311351932423875
1037,10,500,0.05,-3.49573227355399,"blended",100,0.0501000584606972,-0.00645675013700211,0.0496407474984219,0.85,0.76,0.229415733870562,0.0311351932423875
1038,26,500,0.05,-3.49573227355399,"blended",100,0.0204867393200899,0.00169109075031575,0.0202847317148148,0.89,0.97,0.229415733870562,0.0311351932423875
1039,76,500,0.05,-3.49573227355399,"blended",100,0.00513934817217434,-0.00782721202421055,0.00514921993852454,0.94,1,0.229415733870562,0.0311351932423875
1040,100,500,0.05,-3.49573227355399,"blended",100,0.00347274155406236,0.0137611978257685,0.00362738470412167,0.93,1,0.229415733870562,0.0311351932423875
1041,10,10,0.1,-3.49573227355399,"blended",100,75.1820229100882,1.12172736918345,75.6571491288833,0.989583333333333,0.145833333333333,0.333333333333333,0.0320590194214977
1042,26,10,0.1,-3.49573227355399,"blended",100,0.656705410929687,-0.0404542386610439,0.651774902246035,0.9,0.3,0.333333333333333,0.0320590194214977
1043,76,10,0.1,-3.49573227355399,"blended",100,0.164283458038239,0.0287818716794183,0.163469019595227,0.92,0.63,0.333333333333333,0.0320590194214977
1044,100,10,0.1,-3.49573227355399,"blended",100,0.089206187673191,0.00106867085039061,0.0883152678538456,0.96,0.49,0.333333333333333,0.0320590194214977
1045,10,20,0.1,-3.49573227355399,"blended",100,24.4828639429587,1.36616389030928,26.1044390787141,0.99,0.35,0.333333333333333,0.0320590194214977
1046,26,20,0.1,-3.49573227355399,"blended",100,0.203609469634275,0.0732506659638102,0.206939035002074,0.96,0.46,0.333333333333333,0.0320590194214977
1047,76,20,0.1,-3.49573227355399,"blended",100,0.0702309533002929,0.0516389324323896,0.0721952231100469,0.97,0.63,0.333333333333333,0.0320590194214977
1048,100,20,0.1,-3.49573227355399,"blended",100,0.0567073359458206,0.00472178684111612,0.0561625578573353,0.96,0.54,0.333333333333333,0.0320590194214977
1049,10,50,0.1,-3.49573227355399,"blended",100,0.35686380281724,0.0712286192387252,0.358368680987723,0.91,0.44,0.333333333333333,0.0320590194214977
1050,26,50,0.1,-3.49573227355399,"blended",100,0.109261294117313,0.0313877412729963,0.10915387147836,0.86,0.58,0.333333333333333,0.0320590194214977
1051,76,50,0.1,-3.49573227355399,"blended",100,0.0394257171569027,-0.0163922526533452,0.0393001659323848,0.89,0.77,0.333333333333333,0.0320590194214977
1052,100,50,0.1,-3.49573227355399,"blended",100,0.0208410851522314,-0.0171325896147579,0.0209261999276168,0.95,0.92,0.333333333333333,0.0320590194214977
1053,10,100,0.1,-3.49573227355399,"blended",100,0.122594626601493,-0.0182498884300759,0.121701738763189,0.95,0.6,0.333333333333333,0.0320590194214977
1054,26,100,0.1,-3.49573227355399,"blended",100,0.0461284987555852,0.00623223013004186,0.0457060544604232,0.94,0.86,0.333333333333333,0.0320590194214977
1055,76,100,0.1,-3.49573227355399,"blended",100,0.0157981671481798,0.00210156072422002,0.0156446020341756,0.96,1,0.333333333333333,0.0320590194214977
1056,100,100,0.1,-3.49573227355399,"blended",100,0.0151589447793621,0.00694200991730672,0.0150555468332605,0.94,0.99,0.333333333333333,0.0320590194214977
1057,10,500,0.1,-3.49573227355399,"blended",100,0.0643423675156322,-0.00355570318778621,0.0637115868656355,0.88,0.94,0.333333333333333,0.0320590194214977
1058,26,500,0.1,-3.49573227355399,"blended",100,0.0272055682573471,-0.0164231433880718,0.0272032322135188,0.9,0.98,0.333333333333333,0.0320590194214977
1059,76,500,0.1,-3.49573227355399,"blended",100,0.00986489583561242,-0.0133185214627001,0.0099436298912087,0.93,1,0.333333333333333,0.0320590194214977
1060,100,500,0.1,-3.49573227355399,"blended",100,0.00646625877072012,-0.00340742169126681,0.00641320670559503,0.96,1,0.333333333333333,0.0320590194214977
1061,10,10,0.15,-3.49573227355399,"blended",100,95.6116300914243,1.83888475428391,97.9866890194734,0.978947368421053,0.178947368421053,0.420084025208403,0.0331240067696963
1062,26,10,0.15,-3.49573227355399,"blended",100,19.9560652167675,0.856960576039779,20.4908859934862,0.95,0.4,0.420084025208403,0.0331240067696963
1063,76,10,0.15,-3.49573227355399,"blended",100,0.130082606563818,0.0755886385373321,0.134495422774107,0.93,0.6,0.420084025208403,0.0331240067696963
1064,100,10,0.15,-3.49573227355399,"blended",100,0.161375078413392,0.0525429216638545,0.162522086246232,0.88,0.62,0.420084025208403,0.0331240067696963
1065,10,20,0.15,-3.49573227355399,"blended",100,11.5038063373419,0.623425464334584,11.7774275835493,0.96,0.34,0.420084025208403,0.0331240067696963
1066,26,20,0.15,-3.49573227355399,"blended",100,0.236449965908154,0.0167105575537232,0.234364708982829,0.95,0.54,0.420084025208403,0.0331240067696963
1067,76,20,0.15,-3.49573227355399,"blended",100,0.0606303002541193,0.00347778315009524,0.0600360922272172,0.97,0.74,0.420084025208403,0.0331240067696963
1068,100,20,0.15,-3.49573227355399,"blended",100,0.0504224997130927,0.0355998165563639,0.0511856216548086,0.97,0.79,0.420084025208403,0.0331240067696963
1069,10,50,0.15,-3.49573227355399,"blended",100,0.287229461118296,0.0371029278308874,0.285733793760737,0.91,0.49,0.420084025208403,0.0331240067696963
1070,26,50,0.15,-3.49573227355399,"blended",100,0.128708048843806,0.0292363701960948,0.128275733697611,0.88,0.84,0.420084025208403,0.0331240067696963
1071,76,50,0.15,-3.49573227355399,"blended",100,0.0276675809025684,-0.0124158975522899,0.0275450596055716,0.88,0.84,0.420084025208403,0.0331240067696963
1072,100,50,0.15,-3.49573227355399,"blended",100,0.0245461727239042,-0.0104611609036502,0.0244101468841172,0.86,0.87,0.420084025208403,0.0331240067696963
1073,10,100,0.15,-3.49573227355399,"blended",100,0.184058277063845,-0.00170026420952406,0.182220585191589,0.9,0.73,0.420084025208403,0.0331240067696963
1074,26,100,0.15,-3.49573227355399,"blended",100,0.0680346639584011,0.0249054280390059,0.0679745976646231,0.91,0.92,0.420084025208403,0.0331240067696963
1075,76,100,0.15,-3.49573227355399,"blended",100,0.0194595341000041,0.00781022237093409,0.0193259383324875,0.95,0.99,0.420084025208403,0.0331240067696963
1076,100,100,0.15,-3.49573227355399,"blended",100,0.0199695871610226,0.0118428267024541,0.0199101438337168,0.93,1,0.420084025208403,0.0331240067696963
1077,10,500,0.15,-3.49573227355399,"blended",100,0.101534063948748,0.0172040121424137,0.100814701343057,0.9,0.97,0.420084025208403,0.0331240067696963
1078,26,500,0.15,-3.49573227355399,"blended",100,0.047150130604288,0.0338758221921903,0.047826200627442,0.85,1,0.420084025208403,0.0331240067696963
1079,76,500,0.15,-3.49573227355399,"blended",100,0.0127512476500266,-0.00193627930792524,0.0126274843510846,0.9,1,0.420084025208403,0.0331240067696963
1080,100,500,0.15,-3.49573227355399,"blended",100,0.00945702710560415,0.0111133068734358,0.00948596242421126,0.96,1,0.420084025208403,0.0331240067696963
1081,10,10,0.2,-3.49573227355399,"blended",100,92.3294069723688,3.8896302902502,106.486742272755,0.978947368421053,0.168421052631579,0.5,0.0343644639395486
1082,26,10,0.2,-3.49573227355399,"blended",100,0.49653029389342,-0.016796695410648,0.491847119931204,0.92,0.4,0.5,0.0343644639395486
1083,76,10,0.2,-3.49573227355399,"blended",100,0.124576451348917,0.026670890768722,0.124042023249825,0.95,0.66,0.5,0.0343644639395486
1084,100,10,0.2,-3.49573227355399,"blended",100,0.12425011669775,0.000995275454332823,0.123008606104002,0.93,0.69,0.5,0.0343644639395486
1085,10,20,0.2,-3.49573227355399,"blended",100,20.6862113034039,0.230160394358536,20.5323229975012,0.98,0.41,0.5,0.0343644639395486
1086,26,20,0.2,-3.49573227355399,"blended",100,0.260969187063349,-0.102118347298636,0.268787652047721,0.96,0.58,0.5,0.0343644639395486
1087,76,20,0.2,-3.49573227355399,"blended",100,0.0814369411864286,-0.0129607298169187,0.0807905522919514,0.94,0.85,0.5,0.0343644639395486
1088,100,20,0.2,-3.49573227355399,"blended",100,0.0549564224252505,-0.0135736468386995,0.0545911020894998,0.94,0.88,0.5,0.0343644639395486
1089,10,50,0.2,-3.49573227355399,"blended",100,0.233794147080468,-0.0645465295419351,0.235622460085571,0.89,0.58,0.5,0.0343644639395486
1090,26,50,0.2,-3.49573227355399,"blended",100,0.101518402316447,-0.0280004994220846,0.101287246261168,0.86,0.77,0.5,0.0343644639395486
1091,76,50,0.2,-3.49573227355399,"blended",100,0.0328486718390925,-0.00206965216625618,0.0325244685807908,0.83,0.84,0.5,0.0343644639395486
1092,100,50,0.2,-3.49573227355399,"blended",100,0.0235515165530575,-0.0306889837740332,0.0242578151126098,0.89,0.89,0.5,0.0343644639395486
1093,10,100,0.2,-3.49573227355399,"blended",100,0.208438569900441,0.0286431177164118,0.207174612393952,0.91,0.84,0.5,0.0343644639395486
1094,26,100,0.2,-3.49573227355399,"blended",100,0.0771603001470469,0.0366400883459043,0.0777311932195721,0.94,0.95,0.5,0.0343644639395486
